resolution,index,country,as_of,latest,ewma_baseline,alarm_3p,alarm_3p_alert,alarm_5p,alarm_5p_alert,cusum,cusum_alert
Monthly,deepseek,Tonga,2026-07-01,0.0,0.0006,0.48,NORMAL,0.18,NORMAL,0.0,NORMAL
Monthly,deepseek,Trinidad & Tobago,2026-07-01,0.0,0.0002,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Monthly,deepseek,Tunisia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,deepseek,Turkey,2026-07-01,0.0,0.0064,-0.08,NORMAL,0.78,NORMAL,8.51,RED
Monthly,deepseek,Turkmenistan,2026-07-01,0.0,0.0032,0.17,NORMAL,0.29,NORMAL,0.0,NORMAL
Monthly,deepseek,Tuvalu,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,deepseek,UK,2026-07-01,0.0017,0.0038,-0.04,NORMAL,0.07,NORMAL,0.0,NORMAL
Monthly,deepseek,US,2026-07-01,0.013,0.0131,-0.38,NORMAL,-0.21,NORMAL,0.0,NORMAL
Monthly,deepseek,Uganda,2026-07-01,0.0,0.0016,0.01,NORMAL,0.75,NORMAL,5.74,RED
Monthly,deepseek,Ukraine,2026-07-01,0.0,0.0039,-0.6,NORMAL,0.16,NORMAL,0.0,NORMAL
Monthly,deepseek,United Arab Emirates,2026-07-01,0.0,0.0018,0.06,NORMAL,0.59,NORMAL,7.87,RED
Monthly,deepseek,Uruguay,2026-07-01,0.0,0.0013,0.82,NORMAL,0.29,NORMAL,3.63,YELLOW
Monthly,deepseek,Uzbekistan,2026-07-01,0.0,0.0015,0.01,NORMAL,0.16,NORMAL,0.0,NORMAL
Monthly,deepseek,Vanuatu,2026-07-01,0.0,0.0002,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Monthly,deepseek,Vatican City,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,deepseek,Venezuela,2026-07-01,0.0,0.0022,-0.14,NORMAL,0.24,NORMAL,2.02,NORMAL
Monthly,deepseek,Vietnam,2026-07-01,0.006,0.0052,1.36,NORMAL,0.81,NORMAL,8.8,RED
Monthly,deepseek,Western Sahara,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,deepseek,Yemen,2026-07-01,0.0,0.0003,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Monthly,deepseek,Zambia,2026-07-01,0.0,0.0021,0.84,NORMAL,0.84,NORMAL,7.13,RED
Monthly,deepseek,Zimbabwe,2026-07-01,0.0,0.0016,0.5,NORMAL,0.1,NORMAL,1.16,NORMAL
Monthly,lexicon,Afghanistan,2026-07-01,0.0,0.0001,-0.23,NORMAL,-0.23,NORMAL,0.0,NORMAL
Monthly,lexicon,Albania,2026-07-01,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Monthly,lexicon,Algeria,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,American Samoa,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Andorra,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Angola,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Antarctica,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Antigua & Barbuda,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Argentina,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Armenia,2026-07-01,0.0,0.0,-0.74,NORMAL,-0.74,NORMAL,0.0,NORMAL
Monthly,lexicon,Aruba,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Australia,2026-07-01,0.0,0.0,-0.26,NORMAL,-0.26,NORMAL,0.0,NORMAL
Monthly,lexicon,Austria,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Azerbaijan,2026-07-01,0.0,0.0,-0.21,NORMAL,-0.21,NORMAL,0.0,NORMAL
Monthly,lexicon,Bahamas,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Bahrain,2026-07-01,0.0,0.0,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Monthly,lexicon,Bangladesh,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Barbados,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Belarus,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Belgium,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Belize,2026-07-01,0.0,0.0,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Monthly,lexicon,Benin,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Bermuda,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Bhutan,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Bolivia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Bosnia & Herzegovina,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Botswana,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Brazil,2026-07-01,0.0,0.0,0.42,NORMAL,0.1,NORMAL,0.08,NORMAL
Monthly,lexicon,British Virgin Islands,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Brunei,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Bulgaria,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Burkina Faso,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Burundi,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Cambodia,2026-07-01,0.0,0.0,-0.26,NORMAL,-0.26,NORMAL,0.0,NORMAL
Monthly,lexicon,Cameroon,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Canada,2026-07-01,0.0,0.0001,-0.2,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Cape Verde,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Cayman Islands,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Central African Republic,2026-07-01,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Monthly,lexicon,Chad,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Chile,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,China,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Colombia,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Comoros,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Congo - Brazzaville,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Congo - Kinshasa,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Cook Islands,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Costa Rica,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Croatia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Cuba,2026-07-01,0.0,0.0001,-0.09,NORMAL,-0.09,NORMAL,0.0,NORMAL
Monthly,lexicon,Curaçao,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Cyprus,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Czechia,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Côte d’Ivoire,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Denmark,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Djibouti,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Dominica,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Dominican Republic,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Ecuador,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Egypt,2026-07-01,0.0,0.0,-0.39,NORMAL,0.54,NORMAL,4.28,YELLOW
Monthly,lexicon,El Salvador,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Equatorial Guinea,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Eritrea,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Estonia,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Eswatini,2026-07-01,0.0,0.0003,-0.3,NORMAL,0.67,NORMAL,2.08,NORMAL
Monthly,lexicon,Ethiopia,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Faroe Islands,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Fiji,2026-07-01,0.0,0.0001,-0.19,NORMAL,-0.19,NORMAL,0.0,NORMAL
Monthly,lexicon,Finland,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,France,2026-07-01,0.0,0.0,-0.41,NORMAL,0.55,NORMAL,1.82,NORMAL
Monthly,lexicon,French Polynesia,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Gabon,2026-07-01,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Monthly,lexicon,Gambia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Georgia,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Germany,2026-07-01,0.0,0.0,0.15,NORMAL,-0.07,NORMAL,0.0,NORMAL
Monthly,lexicon,Ghana,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Gibraltar,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Greece,2026-07-01,0.0,0.0,1.17,NORMAL,0.55,NORMAL,3.28,YELLOW
Monthly,lexicon,Greenland,2026-07-01,0.0,0.0001,-0.26,NORMAL,-0.26,NORMAL,0.66,NORMAL
Monthly,lexicon,Grenada,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Guadeloupe,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Guam,2026-07-01,0.0,0.0,-0.12,NORMAL,-0.12,NORMAL,0.0,NORMAL
Monthly,lexicon,Guatemala,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Guinea,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Guinea-Bissau,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Guyana,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Haiti,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Honduras,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Hungary,2026-07-01,0.0,0.0,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Monthly,lexicon,Iceland,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,India,2026-07-01,0.0,0.0001,-0.32,NORMAL,0.59,NORMAL,0.56,NORMAL
Monthly,lexicon,Indonesia,2026-07-01,0.0,0.0,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Monthly,lexicon,Iran,2026-07-01,0.0,0.0001,-0.13,NORMAL,0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Iraq,2026-07-01,0.0,0.0001,-0.41,NORMAL,0.48,NORMAL,4.12,YELLOW
Monthly,lexicon,Ireland,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Israel,2026-07-01,0.0,0.0002,-0.4,NORMAL,0.08,NORMAL,0.0,NORMAL
Monthly,lexicon,Italy,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Jamaica,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Japan,2026-07-01,0.0001,0.0002,-0.3,NORMAL,-0.06,NORMAL,2.54,NORMAL
Monthly,lexicon,Jordan,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Kazakhstan,2026-07-01,0.0,0.0,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Monthly,lexicon,Kenya,2026-07-01,0.0,0.0,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Monthly,lexicon,Kiribati,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Kuwait,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Kyrgyzstan,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Laos,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Latvia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Lebanon,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Lesotho,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Liberia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Libya,2026-07-01,0.0,0.0,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Monthly,lexicon,Liechtenstein,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Lithuania,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Luxembourg,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Madagascar,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Malawi,2026-07-01,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Monthly,lexicon,Malaysia,2026-07-01,0.0,0.0,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Monthly,lexicon,Maldives,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Mali,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Malta,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Marshall Islands,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Martinique,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Mauritania,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Mauritius,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Mexico,2026-07-01,0.0,0.0001,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Monthly,lexicon,Micronesia (Federated States of),2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Moldova,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Monaco,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Mongolia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Montenegro,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Morocco,2026-07-01,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Monthly,lexicon,Mozambique,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Myanmar (Burma),2026-07-01,0.0,0.0005,-0.29,NORMAL,-0.29,NORMAL,0.76,NORMAL
Monthly,lexicon,Namibia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Nauru,2026-07-01,0.0,0.0,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Monthly,lexicon,Nepal,2026-07-01,0.0,0.0,-0.27,NORMAL,-0.27,NORMAL,0.46,NORMAL
Monthly,lexicon,Netherlands,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,New Caledonia,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,New Zealand,2026-07-01,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Monthly,lexicon,Nicaragua,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Niger,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Nigeria,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Niue,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,North Korea,2026-07-01,0.0,0.0,-0.25,NORMAL,-0.25,NORMAL,0.0,NORMAL
Monthly,lexicon,North Macedonia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Northern Mariana Islands,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Norway,2026-07-01,0.0,0.0,-0.17,NORMAL,-0.17,NORMAL,0.0,NORMAL
Monthly,lexicon,Oman,2026-07-01,0.0,0.0,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Monthly,lexicon,Pakistan,2026-07-01,0.0,0.0,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Monthly,lexicon,Palau,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Palestinian Territories,2026-07-01,0.0,0.0001,-0.45,NORMAL,-0.45,NORMAL,0.0,NORMAL
Monthly,lexicon,Panama,2026-07-01,0.0,0.0002,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Monthly,lexicon,Papua New Guinea,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Paraguay,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Peru,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Philippines,2026-07-01,0.0002,0.0004,0.1,NORMAL,-0.12,NORMAL,2.28,NORMAL
Monthly,lexicon,Poland,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Portugal,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Puerto Rico,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Qatar,2026-07-01,0.0,0.0002,-0.32,NORMAL,-0.32,NORMAL,4.37,YELLOW
Monthly,lexicon,Romania,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Russia,2026-07-01,0.0,0.0001,-0.44,NORMAL,-0.05,NORMAL,0.0,NORMAL
Monthly,lexicon,Rwanda,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Réunion,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Samoa,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,San Marino,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Saudi Arabia,2026-07-01,0.0,0.0,-0.12,NORMAL,-0.12,NORMAL,0.0,NORMAL
Monthly,lexicon,Senegal,2026-07-01,0.0,0.0,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Monthly,lexicon,Serbia,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Seychelles,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Sierra Leone,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Singapore,2026-07-01,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Monthly,lexicon,Slovakia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Slovenia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Solomon Islands,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Somalia,2026-07-01,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Monthly,lexicon,South Africa,2026-07-01,0.0,0.0,-0.21,NORMAL,-0.21,NORMAL,0.0,NORMAL
Monthly,lexicon,South Korea,2026-07-01,0.0,0.0,0.22,NORMAL,0.12,NORMAL,0.0,NORMAL
Monthly,lexicon,South Sudan,2026-07-01,0.0,0.0,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Monthly,lexicon,Spain,2026-07-01,0.0,0.0,-0.17,NORMAL,-0.17,NORMAL,0.0,NORMAL
Monthly,lexicon,Sri Lanka,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,St. Helena,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,St. Kitts & Nevis,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,St. Lucia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,St. Vincent & Grenadines,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Sudan,2026-07-01,0.0,0.0,-0.2,NORMAL,-0.2,NORMAL,0.0,NORMAL
Monthly,lexicon,Suriname,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Svalbard & Jan Mayen,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Sweden,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Switzerland,2026-07-01,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Monthly,lexicon,Syria,2026-07-01,0.0,0.0,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Monthly,lexicon,São Tomé & Príncipe,2026-07-01,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Taiwan,2026-07-01,0.0,0.0002,-0.57,NORMAL,-0.32,NORMAL,0.0,NORMAL
Monthly,lexicon,Tajikistan,2026-07-01,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Monthly,lexicon,Tanzania,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Thailand,2026-07-01,0.0,0.0,-0.61,NORMAL,0.32,NORMAL,0.0,NORMAL
Monthly,lexicon,Timor-Leste,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Togo,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Tonga,2026-07-01,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Monthly,lexicon,Trinidad & Tobago,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Monthly,lexicon,Tunisia,2026-07-01,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
