country,period,n_art,deepseek,lexicon,lss,negativity,law_deg,norms_deg,threat_deg,selfdef_deg,limited_deg,discr_deg,relations
Australia,2003-03-01,14,0,0,-0.304813692307692,0.121428571428571,0,0,0,0,0,0,4.5
Australia,2003-04-01,18,0,0,-0.463333875,0.0388888888888889,0,0,0,0,0,0,4.5
Australia,2003-05-01,11,0,0,-0.1864539,0.181818181818182,0,0,0,0,0,0,4.5
Australia,2003-06-01,11,0,0,0.0751314545454545,0.218181818181818,0,0,0,0,0,0,4.5
Australia,2003-07-01,159,6.28930817610063e-05,0,-0.0603303333333334,0.114465408805031,0,0,0,0,0,0,4.5
Australia,2003-08-01,563,0.000106571936056839,0,-0.207526621669627,0.0960923623445826,0,0.000177619893428066,0,0,0,0,4.6
Australia,2003-09-01,50,0,0,-0.0998563913043478,0.156,0,0,0,0,0,0,4.6
Australia,2003-10-01,57,0,0.000103305818181818,-0.436432018181818,0.0350877192982456,0.00350877192982456,0.00175438596491228,0,0,0,0,4.7
Australia,2003-11-01,20,5e-04,0,-0.241107684210526,0.085,0,0,0,0,0,0,4.7
Australia,2003-12-01,19,0,0.000310366111111111,-0.189639944444444,0.1,0,0,0,0,0,0,4.7
Australia,2004-01-01,13,0.00923076923076923,0,-0.0348085833333333,0.192307692307692,0,0,0,0,0,0,4.7
Australia,2004-02-01,14,0.00357142857142857,0,-0.0776590833333333,0.178571428571429,0.0142857142857143,0.0214285714285714,0.00714285714285714,0,0,0,4.7
Australia,2004-03-01,12,0.0109090909090909,0.000248755833333333,0.450365666666667,0.1,0,0,0,0,0,0,4.7
Australia,2004-04-01,16,0.001875,0,-0.142496875,0.10625,0.0125,0.01875,0,0,0,0,4.7
Australia,2004-05-01,16,0.016875,0,0.570549733333333,0.303125,0.05,0.03125,0.0375,0.025,0.00625,0.00625,4.7
Australia,2004-06-01,19,0.00789473684210527,0,-0.177947833333333,0.0894736842105263,0.0421052631578947,0.0157894736842105,0.0210526315789474,0.0105263157894737,0.00526315789473684,0,4.7
Australia,2004-07-01,19,0,0,0.173442055555556,0.139473684210526,0,0,0,0,0,0,4.7
Australia,2004-08-01,33,0,0,-0.184297242424242,0.166666666666667,0,0,0,0,0,0,4.7
Australia,2004-09-01,25,0,0,0.238318625,0.22,0,0,0,0,0,0,4.7
Australia,2004-10-01,15,0.00333333333333333,0,-0.238645466666667,0.1,0.0133333333333333,0.00666666666666667,0.02,0.00666666666666667,0,0,4.8
Australia,2004-11-01,14,0.005,0,-0.121996785714286,0.0928571428571429,0,0,0,0,0,0,4.9
Australia,2004-12-01,13,0,0,-0.160377769230769,0.0923076923076923,0,0,0,0,0,0,4.9
Australia,2005-01-01,48,0.00104166666666667,0,-0.668814833333333,0.108333333333333,0.0166666666666667,0.0104166666666667,0.00833333333333333,0.00625,0.00208333333333333,0.00416666666666666,4.9
Australia,2005-02-01,13,0,0,-0.712301769230769,0.115384615384615,0,0,0,0,0,0,4.9
Australia,2005-03-01,9,0,0,-0.269288666666667,0.133333333333333,0,0,0,0,0,0,4.9
Australia,2005-04-01,33,0.00181818181818182,0,-0.132462909090909,0.103030303030303,0.00606060606060606,0.00909090909090909,0,0,0,0,5
Australia,2005-05-01,30,0.000666666666666667,0,-0.5197955,0.06,0.00666666666666667,0.00333333333333334,0,0,0,0,5
Australia,2005-06-01,17,0,0,-0.0294821176470588,0.0647058823529412,0,0.0117647058823529,0,0,0,0,5
Australia,2005-07-01,36,0,0.000208550571428571,-0.0512835142857143,0.158333333333333,0,0,0,0,0,0,5
Australia,2005-08-01,16,0.0025,0,-0.238542375,0.234375,0,0,0,0,0,0,5
Australia,2005-09-01,16,0,0,-0.037390125,0.1375,0,0,0,0,0,0,5
Australia,2005-10-01,27,0.00185185185185185,0,-0.409853296296296,0.111111111111111,0,0.0111111111111111,0,0,0,0,5.1
Australia,2005-11-01,16,0,0,-0.307717625,0.11875,0,0,0,0,0,0,5.1
Australia,2005-12-01,17,0,0.000127048823529412,-0.121942647058824,0.144117647058824,0,0,0,0,0,0,5.1
Australia,2006-01-01,32,0.0015625,0,-0.517740806451613,0.128125,0.021875,0.01875,0.009375,0.00625,0.003125,0,5.1
Australia,2006-02-01,17,0.00470588235294118,0,-0.349503823529412,0.155882352941176,0,0.0176470588235294,0,0,0,0,5.1
Australia,2006-03-01,19,0.00789473684210526,0,0.73313547368421,0.284210526315789,0.0105263157894737,0.0157894736842105,0.00526315789473684,0,0,0,5.1
Australia,2006-04-01,34,0.000588235294117648,8.62514705882353e-05,-0.103094617647059,0.133823529411765,0,0.00588235294117647,0,0,0,0,5.2
Australia,2006-05-01,15,0,0,-0.0908799333333334,0.166666666666667,0,0.0133333333333333,0,0,0,0,5.2
Australia,2006-06-01,18,0,0,0.0345386666666667,0.127777777777778,0,0,0,0,0,0,5.2
Australia,2006-07-01,23,0,0,0.00332539130434783,0.18695652173913,0,0,0,0,0,0,5.2
Australia,2006-08-01,23,0,0,-0.0322396521739131,0.119565217391304,0,0,0,0,0,0,5.2
Australia,2006-09-01,17,0.00117647058823529,0,-0.0943118823529412,0.147058823529412,0,0,0,0,0,0,5.2
Australia,2006-10-01,9,0,0,0.102607111111111,0.1,0,0,0,0,0,0,5.2
Australia,2006-11-01,26,0.00230769230769231,0,-0.138200307692308,0.173076923076923,0,0,0,0,0,0,5.2
Australia,2006-12-01,14,0,0,-0.110517642857143,0.185714285714286,0,0,0,0,0,0,5.2
Australia,2007-01-01,17,0,0,-0.518850235294118,0.167647058823529,0,0,0,0,0,0,5.2
Australia,2007-02-01,12,0.00416666666666667,0,-0.47045175,0.166666666666667,0,0,0,0,0,0,5.2
Australia,2007-03-01,24,0,0,-0.122786375,0.09375,0,0.00416666666666667,0,0,0,0,5.2
Australia,2007-04-01,20,0,0,-0.1662643,0.1075,0,0,0,0,0,0,5.2
Australia,2007-05-01,12,0.00166666666666667,0,0.0405135,0.125,0,0,0,0,0,0,5.2
Australia,2007-06-01,14,0.00357142857142857,0.000466853571428571,-0.302159642857143,0.0821428571428571,0.0142857142857143,0.0214285714285714,0,0,0,0,5.1
Australia,2007-07-01,24,0,0,-0.215404125,0.170833333333333,0,0.00416666666666667,0,0,0,0,5.2
Australia,2007-08-01,34,0.00147058823529412,0,-0.0633500588235294,0.104411764705882,0,0,0,0,0,0,5.2
Australia,2007-09-01,42,0.00404761904761905,0,-0.223329487804878,0.108333333333333,0,0.00476190476190476,0.00238095238095238,0,0,0,5.4
Australia,2007-10-01,19,0.000526315789473684,0,-0.550093315789474,0.0842105263157895,0,0,0,0,0,0,5.4
Australia,2007-11-01,15,0.000666666666666667,0,-0.0506823333333333,0.166666666666667,0,0,0,0,0,0,5.4
Australia,2007-12-01,17,0.00352941176470588,0,-0.587711823529412,0.0647058823529412,0,0,0,0,0,0,5.4
Australia,2008-01-01,15,0,0,-0.572664333333333,0.0666666666666667,0,0,0,0,0,0,5.4
Australia,2008-02-01,18,0.0138888888888889,0,-0.503211055555556,0.138888888888889,0,0.00555555555555556,0,0,0,0,5.4
Australia,2008-03-01,17,0.00294117647058823,0,0.471692625,0.285294117647059,0.0470588235294118,0.0352941176470588,0.0294117647058824,0.0176470588235294,0,0,5.4
Australia,2008-04-01,40,0.00125,6.666675e-05,-0.209138575,0.14125,0.005,0.0075,0.0025,0,0,0,5.6
Australia,2008-05-01,17,0.000588235294117647,0,0.125621235294118,0.123529411764706,0,0,0,0,0,0,5.6
Australia,2008-06-01,21,0,0,-0.33653265,0.114285714285714,0,0,0,0,0,0,5.6
Australia,2008-07-01,33,0.00151515151515152,0,-0.03722459375,0.16969696969697,0.00606060606060606,0.00909090909090909,0,0,0,0,5.6
Australia,2008-08-01,198,0,0,-0.804954020304569,0.0378787878787878,0,0,0,0,0,0,5.7
Australia,2008-09-01,18,0,0,-0.700261611111111,0.05,0,0,0,0,0,0,5.7
Australia,2008-10-01,13,0,0,0.0168286153846154,0.0615384615384615,0,0.00769230769230769,0,0,0,0,5.7
Australia,2008-11-01,14,0.000769230769230769,0,-0.0252581428571429,0.0928571428571429,0.00714285714285714,0,0,0,0,0,5.7
Australia,2008-12-01,6,0,0.000837521666666667,-0.876024,0.166666666666667,0,0,0,0,0,0,5.7
Australia,2009-01-01,13,0,0,-0.522897307692308,0.123076923076923,0,0,0,0,0,0,5.7
Australia,2009-02-01,29,0.000344827586206897,0.000161603214285714,0.07321275,0.182758620689655,0,0.00689655172413793,0,0,0,0,5.7
Australia,2009-03-01,23,0.00130434782608696,0,-0.283174347826087,0.117391304347826,0.00434782608695652,0.00869565217391304,0,0,0,0,5.7
Australia,2009-04-01,19,0,0.000193022631578947,0.187884157894737,0.115789473684211,0,0,0,0,0,0,5.7
Australia,2009-05-01,17,0,0,0.0966508823529411,0.111764705882353,0,0,0,0,0,0,5.7
Australia,2009-06-01,12,0,0,0.470272583333333,0.308333333333333,0,0.0166666666666667,0,0,0,0,5.7
Australia,2009-07-01,23,0.00217391304347826,5.54217391304348e-05,0.570650086956522,0.289130434782609,0.00434782608695652,0.0173913043478261,0,0,0,0,5.6
Australia,2009-08-01,21,0.00238095238095238,0.000121477142857143,0.461174380952381,0.264285714285714,0.0761904761904762,0.0476190476190476,0.0333333333333333,0.0238095238095238,0.0142857142857143,0.00952380952380953,5.6
Australia,2009-09-01,7,0,0,0.393035142857143,0.214285714285714,0,0,0,0,0,0,5.6
Australia,2009-10-01,26,0,0.000105663461538462,-0.412430692307692,0.0538461538461539,0,0.00769230769230769,0,0,0,0,5.7
Australia,2009-11-01,30,0.00241379310344828,0,-0.415629133333333,0.126666666666667,0,0,0,0,0,0,5.7
Australia,2009-12-01,9,0,0,-0.0826331111111111,0.222222222222222,0,0,0,0,0,0,5.7
Australia,2010-01-01,10,0,0,-0.2455938,0.12,0,0,0,0,0,0,5.7
Australia,2010-02-01,16,0.000625,0.00102564133333333,-0.380593866666667,0.15,0,0,0,0,0,0,5.7
Australia,2010-03-01,19,0.00315789473684211,0.000174855789473684,0.390266789473684,0.226315789473684,0.068421052631579,0.0368421052631579,0.0315789473684211,0.0157894736842105,0,0,5.7
Australia,2010-04-01,20,0,0,-0.39676305,0.135,0,0,0,0,0,0,5.7
Australia,2010-05-01,28,0.00107142857142857,0,-0.311800464285714,0.192857142857143,0,0,0,0,0,0,5.7
Australia,2010-06-01,43,0.000232558139534884,0,-0.620837880952381,0.0465116279069768,0,0,0,0,0,0,5.8
Australia,2010-07-01,19,0,0,-0.219587157894737,0.121052631578947,0,0,0,0,0,0,5.8
Australia,2010-08-01,11,0,0,0.0234336363636364,0.0909090909090909,0,0,0,0,0,0,5.8
Australia,2010-09-01,29,0.00206896551724138,0,-0.267220586206897,0.0724137931034483,0,0.00689655172413793,0,0,0,0,5.8
Australia,2010-10-01,19,0,0,-0.274620736842105,0.068421052631579,0,0,0,0,0,0,5.8
Australia,2010-11-01,18,0,0,-0.463427111111111,0.133333333333333,0,0,0,0,0,0,5.8
Australia,2010-12-01,21,0,0,-0.143321095238095,0.107142857142857,0.00952380952380953,0.0142857142857143,0,0,0,0,5.8
Australia,2011-01-01,17,0,0.000177179411764706,0.0479997647058824,0.235294117647059,0,0.00588235294117647,0,0,0,0,5.8
Australia,2011-02-01,13,0.00153846153846154,0,-0.394085384615385,0.173076923076923,0,0,0,0,0,0,5.8
Australia,2011-03-01,11,0,0,-0.507819272727273,0.0545454545454546,0,0,0,0,0,0,5.8
Australia,2011-04-01,33,0.00212121212121212,0,-0.452302787878788,0.103030303030303,0,0,0,0,0,0,5.9
Australia,2011-05-01,12,0.000833333333333333,0,-0.0839285833333333,0.133333333333333,0,0,0,0,0,0,5.9
Australia,2011-06-01,15,0.00333333333333333,0,-0.2717168,0.113333333333333,0.02,0.0266666666666667,0,0,0,0,5.9
Australia,2011-07-01,23,0,0,-0.046945,0.156521739130435,0.00869565217391304,0.0217391304347826,0.00434782608695652,0,0,0,5.9
Australia,2011-08-01,19,0,0.000315158947368421,-0.263276210526316,0.210526315789474,0,0,0,0,0,0,5.9
Australia,2011-09-01,16,0,0,0.108923875,0.23125,0,0,0,0,0,0,5.9
Australia,2011-10-01,7,0,0,-0.354967142857143,0.0857142857142857,0,0,0,0,0,0,5.9
Australia,2011-11-01,17,0,0,-0.0706267647058824,0.152941176470588,0,0.0117647058823529,0,0,0,0,5.9
Australia,2011-12-01,11,0,0,0.328679727272727,0.209090909090909,0,0.0181818181818182,0,0,0,0,5.9
Australia,2012-01-01,20,0.0025,0.0002941175,-0.38113565,0.19,0,0,0,0,0,0,5.9
Australia,2012-02-01,14,0.00714285714285714,0,-0.386014857142857,0.164285714285714,0,0.0142857142857143,0,0,0,0,5.9
Australia,2012-03-01,19,0.00368421052631579,0,0.309708526315789,0.247368421052632,0,0,0,0,0,0,5.9
Australia,2012-04-01,24,0.00625,0,0.269888916666667,0.266666666666667,0.00833333333333334,0.0291666666666667,0,0,0,0,5.9
Australia,2012-05-01,20,0.0075,5.84795e-05,0.15743185,0.32,0,0,0,0,0,0,5.9
Australia,2012-06-01,20,0.0025,2.53935e-05,-0.23394735,0.175,0,0,0,0,0,0,5.9
Australia,2012-07-01,18,0,7.01461111111111e-05,-0.216631333333333,0.127777777777778,0,0,0,0,0,0,5.9
Australia,2012-08-01,25,0,0,0.18716992,0.28,0,0,0,0,0,0,5.9
Australia,2012-09-01,14,0.0107142857142857,0,-0.5449665,0.167857142857143,0.0571428571428571,0.0285714285714286,0.0357142857142857,0.0214285714285714,0,0,5.9
Australia,2012-10-01,10,0,0,-0.3098621,0.09,0,0,0,0,0,0,5.9
Australia,2012-11-01,25,0.002,5.1414e-05,-0.218922,0.12,0,0.008,0,0,0,0,5.9
Australia,2012-12-01,19,0,0,-0.2885465,0.105263157894737,0,0,0,0,0,0,5.9
Australia,2013-01-01,16,0.005,0,0.0301673333333333,0.190625,0,0,0,0,0,0,5.9
Australia,2013-02-01,13,0,0.000252206923076923,-0.546171615384615,0.273076923076923,0,0,0,0,0,0,5.9
Australia,2013-03-01,17,0,0.000140152941176471,-0.0375914117647059,0.185294117647059,0,0,0,0,0,0,5.9
Australia,2013-04-01,27,0,0.000107043333333333,-0.202388185185185,0.122222222222222,0,0,0,0,0,0,6.3
Australia,2013-05-01,12,0,0,0.119654583333333,0.141666666666667,0,0,0,0,0,0,6.3
Australia,2013-06-01,230,0,0,-0.840169912663755,0.012608695652174,0,0,0,0,0,0,6.3
Australia,2013-07-01,23,0,0,-0.250364565217391,0.18695652173913,0,0,0,0,0,0,6.3
Australia,2013-08-01,19,0.000526315789473684,0,-0.496758947368421,0.226315789473684,0,0.00526315789473684,0,0,0,0,6.3
Australia,2013-09-01,44,0,0,-0.244130181818182,0.175,0,0,0,0,0,0,6.3
Australia,2013-10-01,24,0.0025,0,0.0243025416666667,0.145833333333333,0.00833333333333334,0.0125,0.00416666666666667,0,0,0,6.4
Australia,2013-11-01,10,0.005,0,0.3418089,0.275,0,0.02,0,0,0,0,6.3
Australia,2013-12-01,15,0.00333333333333333,0,0.145609333333333,0.23,0,0.0133333333333333,0,0,0,0,6.3
Australia,2014-01-01,19,0.00789473684210527,0,-0.0246504736842106,0.292105263157895,0.0105263157894737,0.0263157894736842,0.0105263157894737,0,0,0,6.3
Australia,2014-02-01,20,0.001,0,-0.463369631578947,0.155,0,0,0,0,0,0,6.3
Australia,2014-03-01,22,0.000454545454545455,0,0.663103045454546,0.356818181818182,0.0363636363636364,0.0318181818181818,0.0272727272727273,0.0227272727272727,0.00909090909090909,0.00454545454545455,6.3
Australia,2014-04-01,51,0.00176470588235294,0,0.050694137254902,0.294117647058824,0,0,0,0,0,0,6.4
Australia,2014-05-01,13,0.00384615384615385,0,-0.216518,0.123076923076923,0,0,0,0,0,0,6.4
Australia,2014-06-01,20,0.0025,0,0.20923555,0.225,0,0,0,0,0,0,6.4
Australia,2014-07-01,13,0.00153846153846154,0,-0.145967153846154,0.153846153846154,0,0,0,0,0,0,6.4
Australia,2014-08-01,21,0.00523809523809524,0.000865800952380953,1.11820566666667,0.273809523809524,0,0.0190476190476191,0,0,0,0,6.4
Australia,2014-09-01,17,0.000588235294117647,0,-0.503033235294118,0.129411764705882,0,0,0,0,0,0,6.4
Australia,2014-10-01,85,0.000588235294117648,0,-0.800593011764706,0.031764705882353,0,0,0,0,0,0,6.4
Australia,2014-11-01,109,0.00119266055045872,0,-0.524969731481481,0.044954128440367,0.0018348623853211,0.0073394495412844,0,0,0,0,6.6
Australia,2014-12-01,20,0.001,0.000227842105263158,0.0476033157894737,0.255,0,0.01,0,0,0,0,6.6
Australia,2015-01-01,21,0,0,0.0324078095238095,0.242857142857143,0,0,0,0,0,0,6.6
Australia,2015-02-01,14,0.000714285714285714,0,-0.761565928571429,0.0714285714285714,0,0,0,0,0,0,6.6
Australia,2015-03-01,23,0,0,-0.480772304347826,0.0695652173913044,0,0,0,0,0,0,6.6
Australia,2015-04-01,19,0.000526315789473684,0,-0.467113944444444,0.134210526315789,0,0,0,0,0,0,6.6
Australia,2015-05-01,13,0.00153846153846154,0.00052473,0.077805,0.153846153846154,0,0,0,0,0,0,6.6
Australia,2015-06-01,25,8e-04,9.13244e-05,-0.11974944,0.174,0,0.008,0,0,0,0,6.7
Australia,2015-07-01,17,0,7.65929411764706e-05,-0.100802470588235,0.158823529411765,0,0,0,0,0,0,6.7
Australia,2015-08-01,18,0,0,0.0768767222222222,0.144444444444444,0,0,0,0,0,0,6.7
Australia,2015-09-01,30,0,0,-0.5355826,0.0633333333333333,0,0.00333333333333334,0,0,0,0,6.7
Australia,2015-10-01,20,0,0,-0.21595105,0.1225,0,0,0,0,0,0,6.7
Australia,2015-11-01,11,0,0,-0.323387272727273,0.0727272727272727,0,0,0,0,0,0,6.7
Australia,2015-12-01,15,0.000666666666666667,0,-0.343456466666667,0.0866666666666667,0,0,0,0,0,0,6.7
Australia,2016-01-01,13,0.000769230769230769,0,-0.505570692307692,0.1,0,0,0,0,0,0,6.7
Australia,2016-02-01,30,0.00166666666666667,0.000152578620689655,-0.49183975862069,0.13,0.03,0.0166666666666667,0,0.0233333333333333,0.02,0,6.5
Australia,2016-03-01,42,0,0.000151171666666667,-0.588189738095238,0.0952380952380952,0.00476190476190476,0.0119047619047619,0,0,0,0,6.4
Australia,2016-04-01,30,0,0,-0.0391392068965517,0.126666666666667,0,0,0,0,0,0,6.5
Australia,2016-05-01,26,0.00230769230769231,0,-0.1794875,0.173076923076923,0.00769230769230769,0.00384615384615385,0,0,0,0,6.5
Australia,2016-06-01,18,0,0,-0.371134555555556,0.172222222222222,0,0.0111111111111111,0,0,0,0,6.5
Australia,2016-07-01,26,0.00730769230769231,0.000717876538461538,0.201177961538462,0.238461538461538,0.0461538461538462,0.0480769230769231,0.00384615384615385,0,0,0,6.2
Australia,2016-08-01,79,0.000632911392405063,0,-0.371361734177215,0.119620253164557,0,0.00253164556962025,0,0,0,0,6.2
Australia,2016-09-01,22,0,0,-0.559313818181818,0.05,0,0,0,0,0,0,6.2
Australia,2016-10-01,14,0.0285714285714286,0,-0.449820307692308,0.107142857142857,0,0.0142857142857143,0,0,0,0,6.2
Australia,2016-11-01,24,0,0.000416666666666667,-0.57074475,0.0583333333333333,0,0,0,0,0,0,6.2
Australia,2016-12-01,14,0.00428571428571429,5.9425e-05,-0.457873571428571,0.15,0,0,0,0,0,0,6.2
Australia,2017-01-01,18,0.00333333333333333,0,-0.355661444444444,0.172222222222222,0,0.0222222222222222,0.00555555555555556,0,0,0,6.2
Australia,2017-02-01,22,0,0,-0.62903480952381,0.127272727272727,0,0,0,0,0,0,6.2
Australia,2017-03-01,30,0.002,0,-0.455844620689655,0.06,0,0.00333333333333334,0,0,0,0,6.2
Australia,2017-04-01,23,0.000454545454545455,0,0.155558434782609,0.195652173913043,0.0173913043478261,0.00869565217391304,0,0,0,0,6.2
Australia,2017-05-01,21,0.000476190476190476,7.95638095238095e-05,-0.451353190476191,0.0428571428571429,0,0,0,0,0,0,6.2
Australia,2017-06-01,21,0.00238095238095238,0,-0.38148580952381,0.128571428571429,0,0,0,0,0,0,6.2
Australia,2017-07-01,16,0.003125,0,-0.8067201875,0.04375,0,0.0125,0,0,0,0,6.2
Australia,2017-08-01,22,0.000454545454545455,0,-0.296587727272727,0.113636363636364,0.00454545454545455,0.00909090909090909,0,0,0,0,6.2
Australia,2017-09-01,13,0,0,-0.805121307692308,0.1,0,0,0,0,0,0,6.2
Australia,2017-10-01,9,0,0,-1.28581675,0.0222222222222222,0,0,0,0,0,0,6.2
Australia,2017-11-01,15,0.000666666666666667,0,-0.400321266666667,0.126666666666667,0.0133333333333333,0.0133333333333333,0,0,0,0,6.1
Australia,2017-12-01,17,0.00647058823529412,0,0.0811937647058824,0.188235294117647,0.0117647058823529,0.0411764705882353,0,0,0,0,5.9
Australia,2018-01-01,14,0.00357142857142857,7.08614285714286e-05,0.326515785714286,0.346428571428571,0,0.0142857142857143,0,0,0,0,5.9
Australia,2018-02-01,10,0,0,-0.990980222222222,0.14,0,0.02,0,0,0,0,5.9
Australia,2018-03-01,11,0,0,0.00873572727272731,0.159090909090909,0,0,0,0,0,0,5.9
Australia,2018-04-01,14,0,0,-0.0386509230769231,0.185714285714286,0,0.05,0,0,0,0,5.8
Australia,2018-05-01,11,0,0,-0.570345181818182,0.0363636363636364,0,0,0,0,0,0,5.8
Australia,2018-06-01,6,0,0,-0.225127,0.1,0,0.0333333333333333,0,0,0,0,5.8
Australia,2018-07-01,10,0,0,-0.6482804,0.09,0,0,0,0,0,0,5.8
Australia,2018-08-01,8,0.0125,0,-0.221503875,0.1,0.0875,0.05,0.025,0.0375,0.0125,0,5.8
Australia,2018-09-01,13,0.00153846153846154,0,-0.654057461538462,0.146153846153846,0.0153846153846154,0.00769230769230769,0,0,0,0,5.8
Australia,2018-10-01,8,0,0,-0.605172375,0.125,0,0.0125,0,0,0,0,5.8
Australia,2018-11-01,81,0.000617283950617285,0,-0.398202530864198,0.0296296296296296,0.00246913580246914,0.00493827160493828,0,0,0,0,5.8
Australia,2018-12-01,10,0,0,-0.527808666666667,0.05,0.02,0.01,0,0,0,0,5.8
Australia,2019-01-01,14,0,0,-0.698694428571429,0.135714285714286,0,0,0,0,0,0,5.8
Australia,2019-02-01,8,0,0,-0.895538625,0.1,0,0.025,0,0,0,0,5.8
Australia,2019-03-01,4,0,0,-0.31410625,0.075,0,0,0,0,0,0,5.8
Australia,2019-04-01,7,0,0,-0.214151285714286,0.128571428571429,0,0.0285714285714286,0,0,0,0,5.8
Australia,2019-05-01,9,0,0,-0.648903222222222,0.0888888888888889,0,0,0,0,0,0,5.8
Australia,2019-06-01,8,0,0,-0.516123,0.075,0,0,0,0,0,0,5.8
Australia,2019-07-01,7,0.00142857142857143,0,-0.885112857142857,0.0571428571428571,0,0.0285714285714286,0,0,0,0,5.8
Australia,2019-08-01,6,0.00833333333333334,0.001680672,0.2012814,0.141666666666667,0.0666666666666667,0.1,0.05,0.133333333333333,0.0333333333333333,0,5.7
Australia,2019-09-01,1,0,0,-0.97785,0,0,0,0,0,0,0,5.7
Australia,2019-10-01,4,0,0,-0.571923,0.025,0,0,0,0,0,0,5.6
Australia,2019-11-01,13,0.00384615384615385,0.000136388461538462,-0.0993830769230769,0.153846153846154,0.0307692307692308,0.0307692307692308,0.0538461538461538,0.0384615384615385,0.0153846153846154,0.00769230769230769,5.6
Australia,2019-12-01,3,0,0,-0.739915333333333,0,0,0,0,0,0,0,5.6
Australia,2020-01-01,8,0,0,-0.254988875,0.1125,0,0.0125,0,0,0,0,5.6
Australia,2020-02-01,14,0,0,-0.00187576923076922,0.171428571428571,0,0,0,0,0,0,5.6
Australia,2020-03-01,10,0,0.000746836,0.1363522,0.14,0,0,0,0,0,0,5.6
Australia,2020-04-01,9,0.00555555555555556,0,0.859840222222222,0.322222222222222,0.0111111111111111,0.0555555555555556,0,0,0,0,5.4
Australia,2020-05-01,3,0,0,0.493918,0.166666666666667,0,0,0,0,0,0,5
Australia,2020-06-01,3,0,0,1.845672,0.45,0,0.0666666666666667,0,0,0,0,4.6
Australia,2020-07-01,3,0.0166666666666667,0,2.027145,0.566666666666667,0.533333333333333,0.4,0.133333333333333,0.3,0.166666666666667,0,3.8
Australia,2020-08-01,6,0.0116666666666667,0,1.1813224,0.358333333333333,0.166666666666667,0.15,0.05,0.0833333333333333,0,0,3.6
Australia,2020-09-01,56,0,0,-0.839336857142857,0.0160714285714286,0,0,0,0,0,0,3.2
Australia,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,3
Australia,2020-11-01,6,0,0,0.168962333333333,0.116666666666667,0,0,0,0,0,0,2.5
Australia,2020-12-01,5,0.01,0,0.8241956,0.23,0,0.06,0,0,0,0,2.3
Australia,2021-01-01,4,0,0,-0.40766775,0.175,0,0,0,0,0,0,2.1
Australia,2021-02-01,9,0,0,-0.591560888888889,0.2,0,0,0,0,0,0,2
Australia,2021-03-01,8,0.005,0.00020903,1.05726325,0.35625,0.05,0.0625,0.0875,0.0375,0.0125,0.0125,1.8
Australia,2021-04-01,5,0.004,0.000573066,1.4870026,0.49,0.12,0.3,0.14,0.2,0.08,0.02,1.5
Australia,2021-05-01,3,0.00666666666666667,0,1.489981,0.383333333333333,0.0666666666666667,0.133333333333333,0.1,0.233333333333333,0.166666666666667,0,1.1
Australia,2021-06-01,2,0,0,-0.933533,0,0,0,0,0,0,0,0.9
Australia,2021-07-01,4,0,0,0.7394025,0.3375,0,0,0,0,0,0,0.6
Australia,2021-08-01,4,0,0,0.19518225,0.175,0,0,0,0,0,0,0.6
Australia,2021-09-01,5,0.01,0.000219298,1.027317,0.37,0.08,0.12,0.02,0,0,0,0.1
Australia,2021-10-01,4,0.0625,0.0005186725,1.2913995,0.525,0.05,0.075,0.025,0,0,0,-0.2
Australia,2021-11-01,3,0,0,-0.145217333333333,0.166666666666667,0,0,0,0,0,0,-0.4
Australia,2021-12-01,8,0.0175,0,1.420147375,0.5375,0.1875,0.2625,0.1,0.075,0.025,0.0125,-0.7
Australia,2022-01-01,10,0,0.000371747,0.548126,0.195,0,0,0,0,0,0,-0.9
Australia,2022-02-01,4,0,0,-1.292852,0.1,0,0,0,0,0,0,-1
Australia,2022-03-01,2,0,0,-0.000722999999999974,0.05,0,0,0,0,0,0,-1.3
Australia,2022-04-01,3,0.0333333333333333,0,1.572751,0.4,0.166666666666667,0.266666666666667,0.0333333333333333,0.0333333333333333,0.1,0,-1.6
Australia,2022-05-01,4,0.0125,0,0.0661195,0.2,0,0.075,0,0,0,0,-1.6
Australia,2022-06-01,2,0.025,0,1.1298205,0.4,0,0,0,0,0,0,-1.7
Australia,2022-07-01,3,0.0166666666666667,0,1.34572666666667,0.35,0.0666666666666667,0.133333333333333,0.0333333333333333,0,0,0,-1.7
Australia,2022-08-01,3,0.0333333333333333,0,1.23208766666667,0.5,0,0,0,0,0,0,-1.8
Australia,2022-09-01,3,0,0,0.845656333333333,0.366666666666667,0,0,0,0,0,0,-1.8
Australia,2022-10-01,4,0,0,-0.62527975,0.1,0,0,0,0,0,0,-1.8
Australia,2022-11-01,10,0.005,0,-0.5131579,0.11,0,0.02,0,0.01,0,0,-1.6
Australia,2022-12-01,8,0.0025,0,0.129958625,0.0875,0,0,0,0,0,0,-1.6
Australia,2023-01-01,4,0,0,-0.88501225,0.05,0,0,0,0,0,0,-1.6
Australia,2023-02-01,3,0.0166666666666667,0,0.599077333333333,0.316666666666667,0,0.0666666666666667,0,0,0,0,-1.6
Australia,2023-03-01,4,0,0,-0.6963215,0.025,0,0,0,0,0,0,-1.6
Australia,2023-04-01,9,0.00555555555555555,0,-0.192881888888889,0.172222222222222,0,0,0,0,0,0,-1.6
Australia,2023-05-01,7,0,0,0.180832714285714,0.228571428571429,0.0285714285714286,0.0142857142857143,0,0.0214285714285714,0,0,-1.5
